dim,k,Var3,r,steps,integral,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10
10,1,gaus,1,21,0.00416624503201443,2.83105025314006,2.04402315761111,1.10393096850359,1.88181791976237,2.38237845854239,1.52275507842542,2.79181507888035,1.91942485749871,1.46403808364528,1.39188577915828,0.949822083180672,0.750146571002327,0.0195774978398223,0.755167140259959,0.911801131562645,0.347753871933268,0.0712852111294682,0.855088619240342,0.0943533481055111,0.549567876186815
10,2,gaus,1,221,0.00582079076540146,2.83105025314006,2.04402315761111,1.10393096850359,1.88181791976237,2.38237845854239,1.52275507842542,2.79181507888035,1.91942485749871,1.46403808364528,1.39188577915828,0.949822083180672,0.750146571002327,0.0195774978398223,0.755167140259959,0.911801131562645,0.347753871933268,0.0712852111294682,0.855088619240342,0.0943533481055111,0.549567876186815
10,3,gaus,1,1581,0.00547631575638571,2.83105025314006,2.04402315761111,1.10393096850359,1.88181791976237,2.38237845854239,1.52275507842542,2.79181507888035,1.91942485749871,1.46403808364528,1.39188577915828,0.949822083180672,0.750146571002327,0.0195774978398223,0.755167140259959,0.911801131562645,0.347753871933268,0.0712852111294682,0.855088619240342,0.0943533481055111,0.549567876186815
10,4,gaus,1,8801,0.005686004814527,2.83105025314006,2.04402315761111,1.10393096850359,1.88181791976237,2.38237845854239,1.52275507842542,2.79181507888035,1.91942485749871,1.46403808364528,1.39188577915828,0.949822083180672,0.750146571002327,0.0195774978398223,0.755167140259959,0.911801131562645,0.347753871933268,0.0712852111294682,0.855088619240342,0.0943533481055111,0.549567876186815
10,5,gaus,1,41265,0.00554729654369062,2.83105025314006,2.04402315761111,1.10393096850359,1.88181791976237,2.38237845854239,1.52275507842542,2.79181507888035,1.91942485749871,1.46403808364528,1.39188577915828,0.949822083180672,0.750146571002327,0.0195774978398223,0.755167140259959,0.911801131562645,0.347753871933268,0.0712852111294682,0.855088619240342,0.0943533481055111,0.549567876186815
10,1,gaus,2,21,0.00170503511767141,1.03276493259063,1.18242080302508,2.81134330523575,2.09523795716005,2.28841262272272,1.47175380130018,2.24114727167288,1.15796454504021,2.2915022010628,1.35259961156971,0.849693844920558,0.741608560642791,0.662215360447538,0.10708839955975,0.836172920709126,0.454915385323753,0.650629948128032,0.904422585429451,0.110705625079734,0.603829508749812
10,2,gaus,2,221,0.0262397680256728,1.03276493259063,1.18242080302508,2.81134330523575,2.09523795716005,2.28841262272272,1.47175380130018,2.24114727167288,1.15796454504021,2.2915022010628,1.35259961156971,0.849693844920558,0.741608560642791,0.662215360447538,0.10708839955975,0.836172920709126,0.454915385323753,0.650629948128032,0.904422585429451,0.110705625079734,0.603829508749812
10,3,gaus,2,1581,0.0186750566027292,1.03276493259063,1.18242080302508,2.81134330523575,2.09523795716005,2.28841262272272,1.47175380130018,2.24114727167288,1.15796454504021,2.2915022010628,1.35259961156971,0.849693844920558,0.741608560642791,0.662215360447538,0.10708839955975,0.836172920709126,0.454915385323753,0.650629948128032,0.904422585429451,0.110705625079734,0.603829508749812
10,4,gaus,2,8801,0.0202174569999407,1.03276493259063,1.18242080302508,2.81134330523575,2.09523795716005,2.28841262272272,1.47175380130018,2.24114727167288,1.15796454504021,2.2915022010628,1.35259961156971,0.849693844920558,0.741608560642791,0.662215360447538,0.10708839955975,0.836172920709126,0.454915385323753,0.650629948128032,0.904422585429451,0.110705625079734,0.603829508749812
10,5,gaus,2,41265,0.0201126771162862,1.03276493259063,1.18242080302508,2.81134330523575,2.09523795716005,2.28841262272272,1.47175380130018,2.24114727167288,1.15796454504021,2.2915022010628,1.35259961156971,0.849693844920558,0.741608560642791,0.662215360447538,0.10708839955975,0.836172920709126,0.454915385323753,0.650629948128032,0.904422585429451,0.110705625079734,0.603829508749812
10,1,gaus,3,21,0.00269193245048198,2.18145963174597,2.14635978302119,2.01534858336368,1.29109277125002,1.58189746154407,2.00228814324127,1.28373970166677,1.81276680290762,2.1862063699105,2.618759889575,0.618924778123305,0.970324158361631,0.669193468169111,0.331811326855709,0.457887015850102,0.0249493459820481,0.523104636865495,0.989191958605462,0.723363696905421,0.396944731290823
10,2,gaus,3,221,0.0141075061465161,2.18145963174597,2.14635978302119,2.01534858336368,1.29109277125002,1.58189746154407,2.00228814324127,1.28373970166677,1.81276680290762,2.1862063699105,2.618759889575,0.618924778123305,0.970324158361631,0.669193468169111,0.331811326855709,0.457887015850102,0.0249493459820481,0.523104636865495,0.989191958605462,0.723363696905421,0.396944731290823
10,3,gaus,3,1581,0.01104574784505,2.18145963174597,2.14635978302119,2.01534858336368,1.29109277125002,1.58189746154407,2.00228814324127,1.28373970166677,1.81276680290762,2.1862063699105,2.618759889575,0.618924778123305,0.970324158361631,0.669193468169111,0.331811326855709,0.457887015850102,0.0249493459820481,0.523104636865495,0.989191958605462,0.723363696905421,0.396944731290823
10,4,gaus,3,8801,0.012080254171644,2.18145963174597,2.14635978302119,2.01534858336368,1.29109277125002,1.58189746154407,2.00228814324127,1.28373970166677,1.81276680290762,2.1862063699105,2.618759889575,0.618924778123305,0.970324158361631,0.669193468169111,0.331811326855709,0.457887015850102,0.0249493459820481,0.523104636865495,0.989191958605462,0.723363696905421,0.396944731290823
10,5,gaus,3,41265,0.0120185989578911,2.18145963174597,2.14635978302119,2.01534858336368,1.29109277125002,1.58189746154407,2.00228814324127,1.28373970166677,1.81276680290762,2.1862063699105,2.618759889575,0.618924778123305,0.970324158361631,0.669193468169111,0.331811326855709,0.457887015850102,0.0249493459820481,0.523104636865495,0.989191958605462,0.723363696905421,0.396944731290823
10,1,gaus,4,21,-0.325519731958466,2.66582476821081,2.00308775265394,1.20546335250205,1.72871982009097,2.64160404860701,1.24568705058903,2.298717493058,2.47324943007597,2.4213298801343,1.21066986936323,0.470598959727016,0.674121679009063,0.757179557379411,0.182099790582197,0.619639176924652,0.769927078227743,0.421086262944373,0.438988765380035,0.48878020153305,0.216832960985771
10,2,gaus,4,221,0.0935943801219589,2.66582476821081,2.00308775265394,1.20546335250205,1.72871982009097,2.64160404860701,1.24568705058903,2.298717493058,2.47324943007597,2.4213298801343,1.21066986936323,0.470598959727016,0.674121679009063,0.757179557379411,0.182099790582197,0.619639176924652,0.769927078227743,0.421086262944373,0.438988765380035,0.48878020153305,0.216832960985771
10,3,gaus,4,1581,0.070703033275823,2.66582476821081,2.00308775265394,1.20546335250205,1.72871982009097,2.64160404860701,1.24568705058903,2.298717493058,2.47324943007597,2.4213298801343,1.21066986936323,0.470598959727016,0.674121679009063,0.757179557379411,0.182099790582197,0.619639176924652,0.769927078227743,0.421086262944373,0.438988765380035,0.48878020153305,0.216832960985771
10,4,gaus,4,8801,0.0163624959235079,2.66582476821081,2.00308775265394,1.20546335250205,1.72871982009097,2.64160404860701,1.24568705058903,2.298717493058,2.47324943007597,2.4213298801343,1.21066986936323,0.470598959727016,0.674121679009063,0.757179557379411,0.182099790582197,0.619639176924652,0.769927078227743,0.421086262944373,0.438988765380035,0.48878020153305,0.216832960985771
10,5,gaus,4,41265,0.0261955253085211,2.66582476821081,2.00308775265394,1.20546335250205,1.72871982009097,2.64160404860701,1.24568705058903,2.298717493058,2.47324943007597,2.4213298801343,1.21066986936323,0.470598959727016,0.674121679009063,0.757179557379411,0.182099790582197,0.619639176924652,0.769927078227743,0.421086262944373,0.438988765380035,0.48878020153305,0.216832960985771
10,1,gaus,5,21,-0.00140419025664464,2.0324053267957,2.59333377384778,2.15319113555056,1.133747920083,1.49696484491695,2.81735887231402,2.77901694755376,2.97961231690398,1.64731090929582,2.97484093016733,0.958604467785189,0.423692880085245,0.560113444003007,0.0987827711110292,0.483117658218534,0.153624763543921,0.308469833264301,0.130916366315163,0.343518600929229,0.663060376190738
10,2,gaus,5,221,0.0116062486852453,2.0324053267957,2.59333377384778,2.15319113555056,1.133747920083,1.49696484491695,2.81735887231402,2.77901694755376,2.97961231690398,1.64731090929582,2.97484093016733,0.958604467785189,0.423692880085245,0.560113444003007,0.0987827711110292,0.483117658218534,0.153624763543921,0.308469833264301,0.130916366315163,0.343518600929229,0.663060376190738
10,3,gaus,5,1581,0.00415937587934125,2.0324053267957,2.59333377384778,2.15319113555056,1.133747920083,1.49696484491695,2.81735887231402,2.77901694755376,2.97961231690398,1.64731090929582,2.97484093016733,0.958604467785189,0.423692880085245,0.560113444003007,0.0987827711110292,0.483117658218534,0.153624763543921,0.308469833264301,0.130916366315163,0.343518600929229,0.663060376190738
10,4,gaus,5,8801,0.0067167334443742,2.0324053267957,2.59333377384778,2.15319113555056,1.133747920083,1.49696484491695,2.81735887231402,2.77901694755376,2.97961231690398,1.64731090929582,2.97484093016733,0.958604467785189,0.423692880085245,0.560113444003007,0.0987827711110292,0.483117658218534,0.153624763543921,0.308469833264301,0.130916366315163,0.343518600929229,0.663060376190738
10,5,gaus,5,41265,0.00633944522873511,2.0324053267957,2.59333377384778,2.15319113555056,1.133747920083,1.49696484491695,2.81735887231402,2.77901694755376,2.97961231690398,1.64731090929582,2.97484093016733,0.958604467785189,0.423692880085245,0.560113444003007,0.0987827711110292,0.483117658218534,0.153624763543921,0.308469833264301,0.130916366315163,0.343518600929229,0.663060376190738
10,1,disc,1,21,26691.5045571568,1.02616773402865,2.93074706215724,1.63637376902939,2.91120730686823,1.05791943558139,1.7943576134663,1.55562003365764,1.72370619475871,2.56090661042792,1.89132803329917,0.613864765292363,0.652081525715332,0.601346094254829,0.797794327789756,0.610446566439828,0.377238680708853,0.174646608490432,0.0599142046576271,0.15235264468071,0.383418588028833
10,2,disc,1,221,23029.098661724,1.02616773402865,2.93074706215724,1.63637376902939,2.91120730686823,1.05791943558139,1.7943576134663,1.55562003365764,1.72370619475871,2.56090661042792,1.89132803329917,0.613864765292363,0.652081525715332,0.601346094254829,0.797794327789756,0.610446566439828,0.377238680708853,0.174646608490432,0.0599142046576271,0.15235264468071,0.383418588028833
10,3,disc,1,1581,12023.2496410832,1.02616773402865,2.93074706215724,1.63637376902939,2.91120730686823,1.05791943558139,1.7943576134663,1.55562003365764,1.72370619475871,2.56090661042792,1.89132803329917,0.613864765292363,0.652081525715332,0.601346094254829,0.797794327789756,0.610446566439828,0.377238680708853,0.174646608490432,0.0599142046576271,0.15235264468071,0.383418588028833
10,4,disc,1,8801,7651.03910389177,1.02616773402865,2.93074706215724,1.63637376902939,2.91120730686823,1.05791943558139,1.7943576134663,1.55562003365764,1.72370619475871,2.56090661042792,1.89132803329917,0.613864765292363,0.652081525715332,0.601346094254829,0.797794327789756,0.610446566439828,0.377238680708853,0.174646608490432,0.0599142046576271,0.15235264468071,0.383418588028833
10,5,disc,1,41265,9767.14100643972,1.02616773402865,2.93074706215724,1.63637376902939,2.91120730686823,1.05791943558139,1.7943576134663,1.55562003365764,1.72370619475871,2.56090661042792,1.89132803329917,0.613864765292363,0.652081525715332,0.601346094254829,0.797794327789756,0.610446566439828,0.377238680708853,0.174646608490432,0.0599142046576271,0.15235264468071,0.383418588028833
10,1,disc,2,21,0,2.29115860933205,2.02247690952264,2.32420018656414,1.46261964278841,2.96513858534009,1.1718389697426,1.82535682938199,2.9705684593528,1.97051761964577,2.22374435359723,0.0573122580666343,0.0479943403138646,0.530814875588139,0.766768060920667,0.614629194324132,0.93243288261142,0.781576747911696,0.754902740907117,0.326217156572103,0.521981259694099
10,2,disc,2,221,130.774358614766,2.29115860933205,2.02247690952264,2.32420018656414,1.46261964278841,2.96513858534009,1.1718389697426,1.82535682938199,2.9705684593528,1.97051761964577,2.22374435359723,0.0573122580666343,0.0479943403138646,0.530814875588139,0.766768060920667,0.614629194324132,0.93243288261142,0.781576747911696,0.754902740907117,0.326217156572103,0.521981259694099
10,3,disc,2,1581,161.484740545731,2.29115860933205,2.02247690952264,2.32420018656414,1.46261964278841,2.96513858534009,1.1718389697426,1.82535682938199,2.9705684593528,1.97051761964577,2.22374435359723,0.0573122580666343,0.0479943403138646,0.530814875588139,0.766768060920667,0.614629194324132,0.93243288261142,0.781576747911696,0.754902740907117,0.326217156572103,0.521981259694099
10,4,disc,2,8801,117.033424134846,2.29115860933205,2.02247690952264,2.32420018656414,1.46261964278841,2.96513858534009,1.1718389697426,1.82535682938199,2.9705684593528,1.97051761964577,2.22374435359723,0.0573122580666343,0.0479943403138646,0.530814875588139,0.766768060920667,0.614629194324132,0.93243288261142,0.781576747911696,0.754902740907117,0.326217156572103,0.521981259694099
10,5,disc,2,41265,102.844998664723,2.29115860933205,2.02247690952264,2.32420018656414,1.46261964278841,2.96513858534009,1.1718389697426,1.82535682938199,2.9705684593528,1.97051761964577,2.22374435359723,0.0573122580666343,0.0479943403138646,0.530814875588139,0.766768060920667,0.614629194324132,0.93243288261142,0.781576747911696,0.754902740907117,0.326217156572103,0.521981259694099
10,1,disc,3,21,1913.19600813473,2.67801833464044,1.82630413363177,1.80435114489089,2.90537385043228,1.6701963516819,1.26750040427391,2.39087288616476,2.84554684263427,1.97504927801417,2.01138489736784,0.0112204544432973,0.768551517768436,0.741559542612891,0.217346748370756,0.397321397395443,0.262563873189216,0.0786386197013217,0.220119743646035,0.484985012265265,0.515296236249035
10,2,disc,3,221,3280.64033924763,2.67801833464044,1.82630413363177,1.80435114489089,2.90537385043228,1.6701963516819,1.26750040427391,2.39087288616476,2.84554684263427,1.97504927801417,2.01138489736784,0.0112204544432973,0.768551517768436,0.741559542612891,0.217346748370756,0.397321397395443,0.262563873189216,0.0786386197013217,0.220119743646035,0.484985012265265,0.515296236249035
10,3,disc,3,1581,1803.43345769819,2.67801833464044,1.82630413363177,1.80435114489089,2.90537385043228,1.6701963516819,1.26750040427391,2.39087288616476,2.84554684263427,1.97504927801417,2.01138489736784,0.0112204544432973,0.768551517768436,0.741559542612891,0.217346748370756,0.397321397395443,0.262563873189216,0.0786386197013217,0.220119743646035,0.484985012265265,0.515296236249035
10,4,disc,3,8801,425.522462596804,2.67801833464044,1.82630413363177,1.80435114489089,2.90537385043228,1.6701963516819,1.26750040427391,2.39087288616476,2.84554684263427,1.97504927801417,2.01138489736784,0.0112204544432973,0.768551517768436,0.741559542612891,0.217346748370756,0.397321397395443,0.262563873189216,0.0786386197013217,0.220119743646035,0.484985012265265,0.515296236249035
10,5,disc,3,41265,369.459262700307,2.67801833464044,1.82630413363177,1.80435114489089,2.90537385043228,1.6701963516819,1.26750040427391,2.39087288616476,2.84554684263427,1.97504927801417,2.01138489736784,0.0112204544432973,0.768551517768436,0.741559542612891,0.217346748370756,0.397321397395443,0.262563873189216,0.0786386197013217,0.220119743646035,0.484985012265265,0.515296236249035
10,1,disc,4,21,0,2.13982869802872,2.14938301254875,1.03220550158379,2.86965663155292,2.22956005319263,2.33714978052989,1.84354561789626,2.40553434721798,1.9413932717484,1.81778586610062,0.00462576058235187,0.188468748383506,0.779639443833603,0.610825949687488,0.792456860497627,0.837900449095441,0.687358399403696,0.0814341000567961,0.806140569013718,0.134776995255468
10,2,disc,4,221,105.098351894864,2.13982869802872,2.14938301254875,1.03220550158379,2.86965663155292,2.22956005319263,2.33714978052989,1.84354561789626,2.40553434721798,1.9413932717484,1.81778586610062,0.00462576058235187,0.188468748383506,0.779639443833603,0.610825949687488,0.792456860497627,0.837900449095441,0.687358399403696,0.0814341000567961,0.806140569013718,0.134776995255468
10,3,disc,4,1581,343.502559468784,2.13982869802872,2.14938301254875,1.03220550158379,2.86965663155292,2.22956005319263,2.33714978052989,1.84354561789626,2.40553434721798,1.9413932717484,1.81778586610062,0.00462576058235187,0.188468748383506,0.779639443833603,0.610825949687488,0.792456860497627,0.837900449095441,0.687358399403696,0.0814341000567961,0.806140569013718,0.134776995255468
10,4,disc,4,8801,356.443450633862,2.13982869802872,2.14938301254875,1.03220550158379,2.86965663155292,2.22956005319263,2.33714978052989,1.84354561789626,2.40553434721798,1.9413932717484,1.81778586610062,0.00462576058235187,0.188468748383506,0.779639443833603,0.610825949687488,0.792456860497627,0.837900449095441,0.687358399403696,0.0814341000567961,0.806140569013718,0.134776995255468
10,5,disc,4,41265,113.44535424435,2.13982869802872,2.14938301254875,1.03220550158379,2.86965663155292,2.22956005319263,2.33714978052989,1.84354561789626,2.40553434721798,1.9413932717484,1.81778586610062,0.00462576058235187,0.188468748383506,0.779639443833603,0.610825949687488,0.792456860497627,0.837900449095441,0.687358399403696,0.0814341000567961,0.806140569013718,0.134776995255468
10,1,disc,5,21,202.656203234388,1.49671049509597,2.44736096827177,1.8647623564976,1.52290116559368,1.37881812441066,1.42895602847333,1.98978916356184,1.06600166421409,1.74524852160204,1.71335334538201,0.988636018671481,0.485250739926732,0.117262739217962,0.858085916286096,0.341975792395652,0.316379134170064,0.377527146252593,0.869881663339071,0.531433268122008,0.0251555091550247
10,2,disc,5,221,639.607836607287,1.49671049509597,2.44736096827177,1.8647623564976,1.52290116559368,1.37881812441066,1.42895602847333,1.98978916356184,1.06600166421409,1.74524852160204,1.71335334538201,0.988636018671481,0.485250739926732,0.117262739217962,0.858085916286096,0.341975792395652,0.316379134170064,0.377527146252593,0.869881663339071,0.531433268122008,0.0251555091550247
10,3,disc,5,1581,1233.36899347502,1.49671049509597,2.44736096827177,1.8647623564976,1.52290116559368,1.37881812441066,1.42895602847333,1.98978916356184,1.06600166421409,1.74524852160204,1.71335334538201,0.988636018671481,0.485250739926732,0.117262739217962,0.858085916286096,0.341975792395652,0.316379134170064,0.377527146252593,0.869881663339071,0.531433268122008,0.0251555091550247
10,4,disc,5,8801,1797.32148557705,1.49671049509597,2.44736096827177,1.8647623564976,1.52290116559368,1.37881812441066,1.42895602847333,1.98978916356184,1.06600166421409,1.74524852160204,1.71335334538201,0.988636018671481,0.485250739926732,0.117262739217962,0.858085916286096,0.341975792395652,0.316379134170064,0.377527146252593,0.869881663339071,0.531433268122008,0.0251555091550247
10,5,disc,5,41265,2243.06018678689,1.49671049509597,2.44736096827177,1.8647623564976,1.52290116559368,1.37881812441066,1.42895602847333,1.98978916356184,1.06600166421409,1.74524852160204,1.71335334538201,0.988636018671481,0.485250739926732,0.117262739217962,0.858085916286096,0.341975792395652,0.316379134170064,0.377527146252593,0.869881663339071,0.531433268122008,0.0251555091550247
10,1,oscil,1,21,-0.898478444294305,2.38016915851275,2.85449089098803,1.12403716941053,2.37493323948405,2.45138977289954,2.69305880657132,2.10760014803173,2.68479348957266,1.09783777557744,2.51760888835787,0.274706538681145,0.264398923042338,0.744515378801041,0.131683750791789,0.80308400320993,0.304403059930111,0.342846208359973,0.659341184259834,0.0389644876131549,0.77214283878312
