dim,k,Var3,r,steps,integral,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15
15,3,cont,4,5021,0.175199146305011,0.338859491386563,0.462607506010344,0.385701170310305,0.41827002186519,0.314143144828344,0.280334569176984,0.260151611465085,0.471985783272369,0.438296828957933,0.450519796256566,0.360351406661817,0.268793146429055,0.288557424321923,0.311811037098505,0.269806496713526,0.0570994655747198,0.609847721618856,0.898471800448384,0.516130724509215,0.506171538067419,0.255616556410658,0.971603134958536,0.581123922450753,0.968386414336657,0.0414383729208978,0.188628229362153,0.519760059068036,0.640853919662848,0.340731322525365,0.648329819207684
15,4,cont,4,40001,0.175727505839107,0.338859491386563,0.462607506010344,0.385701170310305,0.41827002186519,0.314143144828344,0.280334569176984,0.260151611465085,0.471985783272369,0.438296828957933,0.450519796256566,0.360351406661817,0.268793146429055,0.288557424321923,0.311811037098505,0.269806496713526,0.0570994655747198,0.609847721618856,0.898471800448384,0.516130724509215,0.506171538067419,0.255616556410658,0.971603134958536,0.581123922450753,0.968386414336657,0.0414383729208978,0.188628229362153,0.519760059068036,0.640853919662848,0.340731322525365,0.648329819207684
15,1,cont,5,31,0.15103784029,0.494646602758581,0.474779344668772,0.412119974003832,0.49573020373624,0.290953742044953,0.377446714306894,0.406837107414026,0.450000226583322,0.354442271526814,0.263708607973445,0.379786048412739,0.283633033922077,0.34174360866126,0.424155221850857,0.282395881179269,0.853159563134165,0.15717685529079,0.616662683688958,0.528449944458942,0.191219823355632,0.759750760227389,0.614998425492876,0.152063606777082,0.454637446858156,0.682097599808961,0.281259121575909,0.624863120814537,0.941730122601418,0.566803336047469,0.693115599105178
15,2,cont,5,481,0.184361828945831,0.494646602758581,0.474779344668772,0.412119974003832,0.49573020373624,0.290953742044953,0.377446714306894,0.406837107414026,0.450000226583322,0.354442271526814,0.263708607973445,0.379786048412739,0.283633033922077,0.34174360866126,0.424155221850857,0.282395881179269,0.853159563134165,0.15717685529079,0.616662683688958,0.528449944458942,0.191219823355632,0.759750760227389,0.614998425492876,0.152063606777082,0.454637446858156,0.682097599808961,0.281259121575909,0.624863120814537,0.941730122601418,0.566803336047469,0.693115599105178
15,3,cont,5,5021,0.176330186322995,0.494646602758581,0.474779344668772,0.412119974003832,0.49573020373624,0.290953742044953,0.377446714306894,0.406837107414026,0.450000226583322,0.354442271526814,0.263708607973445,0.379786048412739,0.283633033922077,0.34174360866126,0.424155221850857,0.282395881179269,0.853159563134165,0.15717685529079,0.616662683688958,0.528449944458942,0.191219823355632,0.759750760227389,0.614998425492876,0.152063606777082,0.454637446858156,0.682097599808961,0.281259121575909,0.624863120814537,0.941730122601418,0.566803336047469,0.693115599105178
15,4,cont,5,40001,0.17710761580153,0.494646602758581,0.474779344668772,0.412119974003832,0.49573020373624,0.290953742044953,0.377446714306894,0.406837107414026,0.450000226583322,0.354442271526814,0.263708607973445,0.379786048412739,0.283633033922077,0.34174360866126,0.424155221850857,0.282395881179269,0.853159563134165,0.15717685529079,0.616662683688958,0.528449944458942,0.191219823355632,0.759750760227389,0.614998425492876,0.152063606777082,0.454637446858156,0.682097599808961,0.281259121575909,0.624863120814537,0.941730122601418,0.566803336047469,0.693115599105178
15,1,gaus,1,31,0.675640413562484,0.259092335169011,0.29846295633374,0.437386428025706,0.327044593961223,0.437263037956174,0.463009330338003,0.274838869095699,0.399444549696991,0.430150563941081,0.392178458028868,0.308777522771327,0.477659056602171,0.48765493927385,0.379078823704952,0.426772032564293,0.785849529987449,0.0503089735963517,0.815615519700691,0.866938862459353,0.196896453653625,0.607393801126777,0.996679751886203,0.0423743274600825,0.138823003129407,0.222953974091225,0.58301047796428,0.671106486855616,0.723195985118222,0.50443851298613,0.644630262831149
15,2,gaus,1,481,0.687413205630776,0.259092335169011,0.29846295633374,0.437386428025706,0.327044593961223,0.437263037956174,0.463009330338003,0.274838869095699,0.399444549696991,0.430150563941081,0.392178458028868,0.308777522771327,0.477659056602171,0.48765493927385,0.379078823704952,0.426772032564293,0.785849529987449,0.0503089735963517,0.815615519700691,0.866938862459353,0.196896453653625,0.607393801126777,0.996679751886203,0.0423743274600825,0.138823003129407,0.222953974091225,0.58301047796428,0.671106486855616,0.723195985118222,0.50443851298613,0.644630262831149
15,3,gaus,1,5021,0.686946750930492,0.259092335169011,0.29846295633374,0.437386428025706,0.327044593961223,0.437263037956174,0.463009330338003,0.274838869095699,0.399444549696991,0.430150563941081,0.392178458028868,0.308777522771327,0.477659056602171,0.48765493927385,0.379078823704952,0.426772032564293,0.785849529987449,0.0503089735963517,0.815615519700691,0.866938862459353,0.196896453653625,0.607393801126777,0.996679751886203,0.0423743274600825,0.138823003129407,0.222953974091225,0.58301047796428,0.671106486855616,0.723195985118222,0.50443851298613,0.644630262831149
15,4,gaus,1,40001,0.686955366173854,0.259092335169011,0.29846295633374,0.437386428025706,0.327044593961223,0.437263037956174,0.463009330338003,0.274838869095699,0.399444549696991,0.430150563941081,0.392178458028868,0.308777522771327,0.477659056602171,0.48765493927385,0.379078823704952,0.426772032564293,0.785849529987449,0.0503089735963517,0.815615519700691,0.866938862459353,0.196896453653625,0.607393801126777,0.996679751886203,0.0423743274600825,0.138823003129407,0.222953974091225,0.58301047796428,0.671106486855616,0.723195985118222,0.50443851298613,0.644630262831149
15,1,gaus,2,31,0.685086738910925,0.43114672515662,0.396238745860505,0.444438881066792,0.339894096912658,0.29618325047912,0.393422277032166,0.370773646141195,0.355406735113519,0.329331298095351,0.493142876798295,0.314555660209248,0.391774974911608,0.338016726185246,0.328007402229914,0.252349400689348,0.798795192940303,0.199689366652775,0.106840515449705,0.618574843315811,0.0222239407823022,0.0375620436883189,0.115364121588021,0.818697240446272,0.376899225803119,0.22915631213616,0.3681399130369,0.174540423871336,0.774779638832738,0.330030614354014,0.31578013992846
15,2,gaus,2,481,0.694163580129363,0.43114672515662,0.396238745860505,0.444438881066792,0.339894096912658,0.29618325047912,0.393422277032166,0.370773646141195,0.355406735113519,0.329331298095351,0.493142876798295,0.314555660209248,0.391774974911608,0.338016726185246,0.328007402229914,0.252349400689348,0.798795192940303,0.199689366652775,0.106840515449705,0.618574843315811,0.0222239407823022,0.0375620436883189,0.115364121588021,0.818697240446272,0.376899225803119,0.22915631213616,0.3681399130369,0.174540423871336,0.774779638832738,0.330030614354014,0.31578013992846
15,3,gaus,2,5021,0.693841921943444,0.43114672515662,0.396238745860505,0.444438881066792,0.339894096912658,0.29618325047912,0.393422277032166,0.370773646141195,0.355406735113519,0.329331298095351,0.493142876798295,0.314555660209248,0.391774974911608,0.338016726185246,0.328007402229914,0.252349400689348,0.798795192940303,0.199689366652775,0.106840515449705,0.618574843315811,0.0222239407823022,0.0375620436883189,0.115364121588021,0.818697240446272,0.376899225803119,0.22915631213616,0.3681399130369,0.174540423871336,0.774779638832738,0.330030614354014,0.31578013992846
15,4,gaus,2,40001,0.693847409735095,0.43114672515662,0.396238745860505,0.444438881066792,0.339894096912658,0.29618325047912,0.393422277032166,0.370773646141195,0.355406735113519,0.329331298095351,0.493142876798295,0.314555660209248,0.391774974911608,0.338016726185246,0.328007402229914,0.252349400689348,0.798795192940303,0.199689366652775,0.106840515449705,0.618574843315811,0.0222239407823022,0.0375620436883189,0.115364121588021,0.818697240446272,0.376899225803119,0.22915631213616,0.3681399130369,0.174540423871336,0.774779638832738,0.330030614354014,0.31578013992846
15,1,gaus,3,31,0.679492541859011,0.315234039226736,0.250577027608235,0.321813765719954,0.455317520614193,0.473778851170116,0.498951977401557,0.252109600451758,0.433210809610026,0.271154316985633,0.408337142024801,0.451271606402145,0.457491221608767,0.391805362430985,0.315010847623263,0.446133012350416,0.668127492035812,0.885687680497191,0.421317726471668,0.858580052734657,0.947992491692748,0.376106774797058,0.203293248489839,0.179169495241401,0.30629408334121,0.850311935666138,0.525602531044741,0.828442251880212,0.106876458873914,0.617142031700498,0.566826518566431
15,2,gaus,3,481,0.690941644802651,0.315234039226736,0.250577027608235,0.321813765719954,0.455317520614193,0.473778851170116,0.498951977401557,0.252109600451758,0.433210809610026,0.271154316985633,0.408337142024801,0.451271606402145,0.457491221608767,0.391805362430985,0.315010847623263,0.446133012350416,0.668127492035812,0.885687680497191,0.421317726471668,0.858580052734657,0.947992491692748,0.376106774797058,0.203293248489839,0.179169495241401,0.30629408334121,0.850311935666138,0.525602531044741,0.828442251880212,0.106876458873914,0.617142031700498,0.566826518566431
15,3,gaus,3,5021,0.690500673904965,0.315234039226736,0.250577027608235,0.321813765719954,0.455317520614193,0.473778851170116,0.498951977401557,0.252109600451758,0.433210809610026,0.271154316985633,0.408337142024801,0.451271606402145,0.457491221608767,0.391805362430985,0.315010847623263,0.446133012350416,0.668127492035812,0.885687680497191,0.421317726471668,0.858580052734657,0.947992491692748,0.376106774797058,0.203293248489839,0.179169495241401,0.30629408334121,0.850311935666138,0.525602531044741,0.828442251880212,0.106876458873914,0.617142031700498,0.566826518566431
15,4,gaus,3,40001,0.690508330606373,0.315234039226736,0.250577027608235,0.321813765719954,0.455317520614193,0.473778851170116,0.498951977401557,0.252109600451758,0.433210809610026,0.271154316985633,0.408337142024801,0.451271606402145,0.457491221608767,0.391805362430985,0.315010847623263,0.446133012350416,0.668127492035812,0.885687680497191,0.421317726471668,0.858580052734657,0.947992491692748,0.376106774797058,0.203293248489839,0.179169495241401,0.30629408334121,0.850311935666138,0.525602531044741,0.828442251880212,0.106876458873914,0.617142031700498,0.566826518566431
15,1,gaus,4,31,0.61056562410337,0.45138096413614,0.499919361343662,0.450191568938636,0.330728833161032,0.256286146036113,0.433205867820948,0.368196676137047,0.34814710054125,0.465003506953336,0.264365412280154,0.346136284631385,0.285460105091714,0.261420349443754,0.424498683240526,0.478377875517048,0.169205334021096,0.274258345175233,0.00490319428856278,0.397561240528039,0.0265515532308013,0.854699049809875,0.204891689163361,0.860350581097684,0.0561247088055489,0.223511772366391,0.0452805178083929,0.750991773112615,0.698056379930209,0.918787889121138,0.908922604332158
15,2,gaus,4,481,0.619848403188599,0.45138096413614,0.499919361343662,0.450191568938636,0.330728833161032,0.256286146036113,0.433205867820948,0.368196676137047,0.34814710054125,0.465003506953336,0.264365412280154,0.346136284631385,0.285460105091714,0.261420349443754,0.424498683240526,0.478377875517048,0.169205334021096,0.274258345175233,0.00490319428856278,0.397561240528039,0.0265515532308013,0.854699049809875,0.204891689163361,0.860350581097684,0.0561247088055489,0.223511772366391,0.0452805178083929,0.750991773112615,0.698056379930209,0.918787889121138,0.908922604332158
15,3,gaus,4,5021,0.619506891422877,0.45138096413614,0.499919361343662,0.450191568938636,0.330728833161032,0.256286146036113,0.433205867820948,0.368196676137047,0.34814710054125,0.465003506953336,0.264365412280154,0.346136284631385,0.285460105091714,0.261420349443754,0.424498683240526,0.478377875517048,0.169205334021096,0.274258345175233,0.00490319428856278,0.397561240528039,0.0265515532308013,0.854699049809875,0.204891689163361,0.860350581097684,0.0561247088055489,0.223511772366391,0.0452805178083929,0.750991773112615,0.698056379930209,0.918787889121138,0.908922604332158
15,4,gaus,4,40001,0.619512575464765,0.45138096413614,0.499919361343662,0.450191568938636,0.330728833161032,0.256286146036113,0.433205867820948,0.368196676137047,0.34814710054125,0.465003506953336,0.264365412280154,0.346136284631385,0.285460105091714,0.261420349443754,0.424498683240526,0.478377875517048,0.169205334021096,0.274258345175233,0.00490319428856278,0.397561240528039,0.0265515532308013,0.854699049809875,0.204891689163361,0.860350581097684,0.0561247088055489,0.223511772366391,0.0452805178083929,0.750991773112615,0.698056379930209,0.918787889121138,0.908922604332158
15,1,gaus,5,31,0.665585771000282,0.444928323889966,0.260121444040715,0.475251850641528,0.433011430280255,0.403945767119809,0.438797011117492,0.321116796398543,0.301562278644234,0.413046553227296,0.482029984495184,0.451143378712478,0.337609015775557,0.317547101498899,0.436154428280936,0.430748027510885,0.383545632290609,0.243110817299358,0.907097732647764,0.702017912868084,0.895637886893663,0.947973559242691,0.936691958432421,0.996786631011984,0.396942471901925,0.659936449375974,0.822950297949471,0.622366730006282,0.700506318144961,0.489515104713947,0.508816801240717
15,2,gaus,5,481,0.678376009988993,0.444928323889966,0.260121444040715,0.475251850641528,0.433011430280255,0.403945767119809,0.438797011117492,0.321116796398543,0.301562278644234,0.413046553227296,0.482029984495184,0.451143378712478,0.337609015775557,0.317547101498899,0.436154428280936,0.430748027510885,0.383545632290609,0.243110817299358,0.907097732647764,0.702017912868084,0.895637886893663,0.947973559242691,0.936691958432421,0.996786631011984,0.396942471901925,0.659936449375974,0.822950297949471,0.622366730006282,0.700506318144961,0.489515104713947,0.508816801240717
15,3,gaus,5,5021,0.677840528248574,0.444928323889966,0.260121444040715,0.475251850641528,0.433011430280255,0.403945767119809,0.438797011117492,0.321116796398543,0.301562278644234,0.413046553227296,0.482029984495184,0.451143378712478,0.337609015775557,0.317547101498899,0.436154428280936,0.430748027510885,0.383545632290609,0.243110817299358,0.907097732647764,0.702017912868084,0.895637886893663,0.947973559242691,0.936691958432421,0.996786631011984,0.396942471901925,0.659936449375974,0.822950297949471,0.622366730006282,0.700506318144961,0.489515104713947,0.508816801240717
15,4,gaus,5,40001,0.677851248773065,0.444928323889966,0.260121444040715,0.475251850641528,0.433011430280255,0.403945767119809,0.438797011117492,0.321116796398543,0.301562278644234,0.413046553227296,0.482029984495184,0.451143378712478,0.337609015775557,0.317547101498899,0.436154428280936,0.430748027510885,0.383545632290609,0.243110817299358,0.907097732647764,0.702017912868084,0.895637886893663,0.947973559242691,0.936691958432421,0.996786631011984,0.396942471901925,0.659936449375974,0.822950297949471,0.622366730006282,0.700506318144961,0.489515104713947,0.508816801240717
15,1,disc,1,31,10.5527069185489,0.495199085599329,0.471467384427826,0.255689582356873,0.465821376310336,0.311248405220853,0.35840043230949,0.283844050415827,0.303899999557952,0.443682228777,0.271796565233813,0.350094456332583,0.397527741888395,0.299130892268237,0.424203116061216,0.398242328731675,0.856720355874117,0.918819323643678,0.269008369165018,0.688151779362003,0.617997051690114,0.0715534729394275,0.188398234988831,0.335569468860859,0.311045820959137,0.420204017960576,0.0877387990616133,0.55986848290701,0.667625249862375,0.115301713639157,0.31566038919899
15,2,disc,1,481,16.1831224336595,0.495199085599329,0.471467384427826,0.255689582356873,0.465821376310336,0.311248405220853,0.35840043230949,0.283844050415827,0.303899999557952,0.443682228777,0.271796565233813,0.350094456332583,0.397527741888395,0.299130892268237,0.424203116061216,0.398242328731675,0.856720355874117,0.918819323643678,0.269008369165018,0.688151779362003,0.617997051690114,0.0715534729394275,0.188398234988831,0.335569468860859,0.311045820959137,0.420204017960576,0.0877387990616133,0.55986848290701,0.667625249862375,0.115301713639157,0.31566038919899
15,3,disc,1,5021,13.621934263451,0.495199085599329,0.471467384427826,0.255689582356873,0.465821376310336,0.311248405220853,0.35840043230949,0.283844050415827,0.303899999557952,0.443682228777,0.271796565233813,0.350094456332583,0.397527741888395,0.299130892268237,0.424203116061216,0.398242328731675,0.856720355874117,0.918819323643678,0.269008369165018,0.688151779362003,0.617997051690114,0.0715534729394275,0.188398234988831,0.335569468860859,0.311045820959137,0.420204017960576,0.0877387990616133,0.55986848290701,0.667625249862375,0.115301713639157,0.31566038919899
15,4,disc,1,40001,14.0974801004421,0.495199085599329,0.471467384427826,0.255689582356873,0.465821376310336,0.311248405220853,0.35840043230949,0.283844050415827,0.303899999557952,0.443682228777,0.271796565233813,0.350094456332583,0.397527741888395,0.299130892268237,0.424203116061216,0.398242328731675,0.856720355874117,0.918819323643678,0.269008369165018,0.688151779362003,0.617997051690114,0.0715534729394275,0.188398234988831,0.335569468860859,0.311045820959137,0.420204017960576,0.0877387990616133,0.55986848290701,0.667625249862375,0.115301713639157,0.31566038919899
15,1,disc,2,31,0,0.254175969778424,0.454727094509413,0.445968418102459,0.298426933219372,0.478211072828798,0.420922485415269,0.47209837713192,0.42821742609966,0.371223005385437,0.458304510665038,0.272686605193267,0.256372939126341,0.333931967714038,0.371730656583344,0.306340706823587,0.464189975726267,0.24115494785945,0.412770454503875,0.770494470747454,0.0353388916446334,0.607550299133461,0.079473648898011,0.415376455043999,0.985477576209605,0.842648435276967,0.0524026021080585,0.72751791083111,0.114958029745548,0.485380961589241,0.868594367822937
15,2,disc,2,481,0.324230243878742,0.254175969778424,0.454727094509413,0.445968418102459,0.298426933219372,0.478211072828798,0.420922485415269,0.47209837713192,0.42821742609966,0.371223005385437,0.458304510665038,0.272686605193267,0.256372939126341,0.333931967714038,0.371730656583344,0.306340706823587,0.464189975726267,0.24115494785945,0.412770454503875,0.770494470747454,0.0353388916446334,0.607550299133461,0.079473648898011,0.415376455043999,0.985477576209605,0.842648435276967,0.0524026021080585,0.72751791083111,0.114958029745548,0.485380961589241,0.868594367822937
15,3,disc,2,5021,0.924582026057885,0.254175969778424,0.454727094509413,0.445968418102459,0.298426933219372,0.478211072828798,0.420922485415269,0.47209837713192,0.42821742609966,0.371223005385437,0.458304510665038,0.272686605193267,0.256372939126341,0.333931967714038,0.371730656583344,0.306340706823587,0.464189975726267,0.24115494785945,0.412770454503875,0.770494470747454,0.0353388916446334,0.607550299133461,0.079473648898011,0.415376455043999,0.985477576209605,0.842648435276967,0.0524026021080585,0.72751791083111,0.114958029745548,0.485380961589241,0.868594367822937
15,4,disc,2,40001,1.27548790985963,0.254175969778424,0.454727094509413,0.445968418102459,0.298426933219372,0.478211072828798,0.420922485415269,0.47209837713192,0.42821742609966,0.371223005385437,0.458304510665038,0.272686605193267,0.256372939126341,0.333931967714038,0.371730656583344,0.306340706823587,0.464189975726267,0.24115494785945,0.412770454503875,0.770494470747454,0.0353388916446334,0.607550299133461,0.079473648898011,0.415376455043999,0.985477576209605,0.842648435276967,0.0524026021080585,0.72751791083111,0.114958029745548,0.485380961589241,0.868594367822937
15,1,disc,3,31,11.6213729059573,0.347323055855163,0.275511538519027,0.3374246454195,0.294636522777156,0.312272765594037,0.410246112471161,0.4939385400416,0.480165962921846,0.263451732125045,0.475771169752761,0.297499844673657,0.498153799431045,0.331624898897791,0.306885873943523,0.485927682313966,0.554708799489516,0.681148392757953,0.834943208419999,0.895872813222938,0.437597918328548,0.399655288850365,0.440119954134542,0.309626357593902,0.446953372036611,0.964390123247796,0.462348232342065,0.495992012385964,0.0215398927902066,0.192285131466523,0.898134260529596
15,2,disc,3,481,7.04976446746775,0.347323055855163,0.275511538519027,0.3374246454195,0.294636522777156,0.312272765594037,0.410246112471161,0.4939385400416,0.480165962921846,0.263451732125045,0.475771169752761,0.297499844673657,0.498153799431045,0.331624898897791,0.306885873943523,0.485927682313966,0.554708799489516,0.681148392757953,0.834943208419999,0.895872813222938,0.437597918328548,0.399655288850365,0.440119954134542,0.309626357593902,0.446953372036611,0.964390123247796,0.462348232342065,0.495992012385964,0.0215398927902066,0.192285131466523,0.898134260529596
15,3,disc,3,5021,4.11111068008735,0.347323055855163,0.275511538519027,0.3374246454195,0.294636522777156,0.312272765594037,0.410246112471161,0.4939385400416,0.480165962921846,0.263451732125045,0.475771169752761,0.297499844673657,0.498153799431045,0.331624898897791,0.306885873943523,0.485927682313966,0.554708799489516,0.681148392757953,0.834943208419999,0.895872813222938,0.437597918328548,0.399655288850365,0.440119954134542,0.309626357593902,0.446953372036611,0.964390123247796,0.462348232342065,0.495992012385964,0.0215398927902066,0.192285131466523,0.898134260529596
15,4,disc,3,40001,4.85466347759583,0.347323055855163,0.275511538519027,0.3374246454195,0.294636522777156,0.312272765594037,0.410246112471161,0.4939385400416,0.480165962921846,0.263451732125045,0.475771169752761,0.297499844673657,0.498153799431045,0.331624898897791,0.306885873943523,0.485927682313966,0.554708799489516,0.681148392757953,0.834943208419999,0.895872813222938,0.437597918328548,0.399655288850365,0.440119954134542,0.309626357593902,0.446953372036611,0.964390123247796,0.462348232342065,0.495992012385964,0.0215398927902066,0.192285131466523,0.898134260529596
